Client Name,Total Assistance,Total Investment,Investment Gain,Investment Grade,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector,Business Plan Grade,Average Grade,Jobs Created
Tilt Property Software,865,1730,865.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,INFORMATION AND COMMUNICATION,False,False,False
Tilt Property Software,18000,200000,182000.0,0.91,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,SOUTH DOWN,INFORMATION AND COMMUNICATION,True,True,True
Tilt-A-Dor Limited,13500,360710,347210.0,0.9625738127581713,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,True,True,True
Tilt-A-Dor Limited,34023,85570,51547.0,0.6023956994273694,Investing in R&D,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,True,False
Tilt-A-Dor Limited,3500,10495,6995.0,0.6665078608861363,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,True,False
Tilt-A-Dor Limited,25395,50790,25395.0,0.5,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,False,False
Timber Builds Ltd,25000,229500,204500.0,0.8910675381263616,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,True
TinglePants,1060,2120,1060.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING,False,False,False
TinglePants,2350,4700,2350.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING,False,False,False
TinglePants,7425,14850,7425.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING,False,False,False
TinyTours Ltd,34300,59100,24800.0,0.4196277495769881,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TinyTours Ltd,1250,2500,1250.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TinyTours Ltd,2500,5000,2500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TinyTours Ltd,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TinyTours Ltd,10000,20600,10600.0,0.5145631067961165,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TinyTours Ltd,9700,19400,9700.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,OTHER SERVICE ACTIVITIES,False,False,False
TISEC Group Ltd,15000,24000,9000.0,0.375,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Titanic Consultancy Limited,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION,False,False,False
Titanic Creative Management Limited,27500,362500,335000.0,0.9241379310344827,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Titanic Creative Management Limited,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Titanic Creative Management Limited,25000,0,-25000.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Titanic FX,2800,3500,700.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Titus-Solutions,26000,199000,173000.0,0.8693467336683417,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,True,True,True
TMC Gas,25000,94380,69380.0,0.7351133714770078,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,CONSTRUCTION,False,True,False
Tobermore Concrete Products Limited,25000,153286,128286.0,0.8369061753845752,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,False
Tobermore Concrete Products Limited,807500,55027000,54219500.0,0.9853253857197376,Creating Jobs / Capital Investment / Business Development,95,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,True
Tobermore Concrete Products Limited,27854,55708,27854.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Tobermore Concrete Products Limited,34611,240350,205739.0,0.8559975036405243,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,False
Todd Chart Agency Limited,2740,3425,685.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Todds Leap Pallet Racking & Shelving Limited ,27200,168000,140800.0,0.8380952380952381,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,True,True,True
Tom and Ollie,48000,160000,112000.0,0.7,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,True,True
Tom and Ollie,45000,45000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
Tom and Ollie,300000,500000,200000.0,0.4,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
Tonagh Engineering Limited,4800,6000,1200.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Tony Patterson Sportsgrounds Ltd,30000,290000,260000.0,0.896551724137931,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,True,True,True
Top Frame Engineering,16208,40110,23902.0,0.5959112440787833,Investing in R&D,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Top Frame Engineering,2040,5500,3460.0,0.6290909090909091,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Top Glass Design,149816,530057,380241.0,0.7173586991587697,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Top Kids,4000,5000,1000.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Topcoat,2764,5528,2764.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Topcoat,40000,100000,60000.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Torc Product Development Limited,5475,10950,5475.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Total Batching Solutions Limited,14400,36000,21600.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Total Batching Solutions Limited,69000,425334,356334.0,0.8377745489427133,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Total Batching Solutions Limited,50000,106000,56000.0,0.5283018867924528,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,True
Total Batching Solutions Limited,6600,10000,3400.0,0.33999999999999997,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Total Hockey,5000,8000,3000.0,0.375,Covid Support,0,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Total IT Systems Ltd,10000,21330,11330.0,0.5311767463666197,Developing Skills,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,INFORMATION AND COMMUNICATION,False,False,False
Total Pools & Leisure Limited,3900,9750,5850.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Totalis Solutions Limited,14700,30000,15300.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,CONSTRUCTION,False,False,False
Totalis Solutions Limited,25680,85600,59920.0,0.7,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,CONSTRUCTION,False,True,False
Totalis Solutions Limited,66100,277600,211500.0,0.7618876080691642,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST EAST,CONSTRUCTION,False,True,True
Totalis Solutions Limited,10800,27000,16200.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,CONSTRUCTION,False,True,False
TotalMobile Solutions Ltd,29120,110680,81560.0,0.7368991687748464,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,True,False
TotalMobile Solutions Ltd,869384,3585383,2715999.0,0.7575199079149982,Investing in R&D,61,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,True,True
Tourism Wise,6850,13700,6850.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,OTHER SERVICE ACTIVITIES,False,False,False
Tourism Wise,9000,122000,113000.0,0.9262295081967213,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,NORTH ANTRIM,OTHER SERVICE ACTIVITIES,True,True,True
Toward Ltd ,49665,141900,92235.0,0.65,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,True,True
Toward Ltd ,1350,2700,1350.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Toye Doors,40000,40000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,False,False
TP ICAP,2250000,16568000,14318000.0,0.8641960405601159,Creating Jobs / Capital Investment / Business Development,300,Great Britain,Non SME,External,New,BELFAST SOUTH,FINANCIAL AND INSURANCE ACTIVITIES,True,True,True
TP ICAP,529200,1852200,1323000.0,0.7142857142857143,Developing Skills,0,Great Britain,Non SME,External,Existing,BELFAST SOUTH,FINANCIAL AND INSURANCE ACTIVITIES,False,True,False
TPS,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING,False,False,False
Trace First Limited,7551,17060,9509.0,0.5573856975381009,Investing in R&D,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION,False,False,False
Trace First Limited,62523,175102,112579.0,0.6429338328517094,Investing in R&D,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION,False,True,False
Tracey Concrete Limited,4000,8000,4000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Tracey Concrete Limited,6326,12652,6326.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Tracey Concrete Limited,3348,8370,5022.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Traction Finance (NI) Limited,5546,28450,22904.0,0.8050615114235501,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Traction Finance (NI) Limited,2328,9500,7172.0,0.7549473684210526,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Traction Finance (NI) Limited,13500,45000,31500.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,True
Traction Finance (NI) Limited,15000,33510,18510.0,0.5523724261414503,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Trade Moulders,3897,7794,3897.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,False,False
Trade Moulders,25362,124000,98638.0,0.7954677419354839,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,True,True
Tradefact,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Tradefact,8000,20000,12000.0,0.6,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Tradefact,45000,226000,181000.0,0.8008849557522124,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,True
Tradefact,100002.5,349996,249993.5,0.7142753060034972,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Trailblazer BBQ Ltd,950,1899,949.0,0.4997367035281727,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,MANUFACTURING,False,False,False
Trailblazer BBQ Ltd,35000,104000,69000.0,0.6634615384615384,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST EAST,MANUFACTURING,False,True,True
Trailblazer BBQ Ltd,11385,25629,14244.0,0.5557766592531898,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,MANUFACTURING,False,False,False
Trailertek Limited,5455,18317,12862.0,0.7021892231260578,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Trainor Stone & Tile Limited,9000,60000,51000.0,0.85,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,BELFAST SOUTH,CONSTRUCTION,True,True,True
Trainor Stone & Tile Limited,8000,10000,2000.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,CONSTRUCTION,False,False,False
Tretzo,43388,273530,230142.0,0.8413775454246335,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Tretzo,20725,69958,49233.0,0.7037508219217244,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Tretzo,8000,10000,2000.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Tribal Branding,4960,6200,1240.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,STRANGFORD,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Tribe Tech,29819,64431,34612.0,0.5371948285763064,Investing in R&D,0,Australia,SME,External,Existing,BELFAST SOUTH,MANUFACTURING,False,False,False
Tribe Tech,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Australia,SME,External,Existing,BELFAST SOUTH,MANUFACTURING,False,False,False
Tricord Limited,8232,16800,8568.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Trident Tags ,10000,7971.24,-2028.7600000000002,-0.2545099633181287,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
TriMedika,4541,9082,4541.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
Triex Limited,35920,89800,53880.0,0.6,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION,False,True,True
Triex Limited,7058,14145,7087.0,0.5010250972074939,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION,False,False,False
Trigger Appy,9975,19950,9975.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,INFORMATION AND COMMUNICATION,False,False,False
Trigger Appy,9913,19825,9912.0,0.49997477931904166,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,INFORMATION AND COMMUNICATION,False,False,False
Trigger Appy,9930,19860,9930.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,INFORMATION AND COMMUNICATION,False,False,False
TriMedika,390,780,390.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,10000,20580,10580.0,0.5140913508260447,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,4610,10584,5974.0,0.5644368858654574,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,1600,4000,2400.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,True,False
TriMedika,49000,556000,507000.0,0.9118705035971223,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,True,True,True
Watch Tech Limited,206777,531652,324875.0,0.6110670137608811,Investing in R&D,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION,False,True,False
TriMedika,4608,11520,6912.0,0.6,Other,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,True,False
TriMedika,10000,21020,11020.0,0.5242626070409134,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,10000,22505,12505.0,0.5556542990446567,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,False,False
TriMedika,18000,56000,38000.0,0.6785714285714286,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,True,False
TriMedika,10000,28550,18550.0,0.6497373029772329,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,MANUFACTURING,False,True,False
Trip-Ability Limited,2956,7670,4714.0,0.6146023468057367,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Trip-Ability Limited,3200,8000,4800.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Tri-Power Environmental Energy Limited,25000,25000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Trucorp,85719,218724,133005.0,0.6080951335930214,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,10192,25771,15579.0,0.6045167048232509,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Trucorp,61899,171499,109600.0,0.6390707817538295,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,4704,14771,10067.0,0.6815381490758919,Developing Skills,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,1900,3800,1900.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Trucorp,87018,237598,150580.0,0.6337595434305003,Investing in R&D,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,20000,40000,20000.0,0.5,Other,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Trucorp,5784,19080,13296.0,0.6968553459119498,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Trucorp,24000,100000,76000.0,0.76,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
Truestock,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Truestock,150016.5,250078.5,100062.0,0.40012236157846437,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Trunk Bespoke Doors Limited,30000,92500,62500.0,0.6756756756756757,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,True
Trunk Bespoke Doors Limited,29685,98950,69265.0,0.7,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Whites,29100,58200,29100.0,0.5,Other,0,Northern Ireland,Non SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Trunk Bespoke Doors Limited,38400,296000,257600.0,0.8702702702702703,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,True,True,True
Trunk Flooring Limited,48400,348000,299600.0,0.860919540229885,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,True,True,True
Trunk Flooring Limited,4550,9100,4550.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Trunk Flooring Limited,9780,32600,22820.0,0.7,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Trunk Flooring Limited,50000,50000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,False
Truss Buddy,2500,5000,2500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Truss Buddy,7500,15000,7500.0,0.5,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Truss Buddy,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
TST Transport Ltd,75000,650000,575000.0,0.8846153846153846,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,False
TST Transport Ltd,500000,500000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Tughans,24315,77911,53596.0,0.6879131316502163,Other,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Urban Innovations Limited,10000,43100,33100.0,0.7679814385150812,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Tughans,25000,290290,265290.0,0.9138792242240518,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,False
Turco Engineering Limited,39600,132000,92400.0,0.7,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,True
Turco Engineering Limited,40000,122192,82192.0,0.67264632709179,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Turco Engineering Limited,39000,625000,586000.0,0.9376,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,True
Turco Engineering Limited,8000,14400,6400.0,0.4444444444444444,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
Turkington Livestock Systems Limited,20565,128070,107505.0,0.8394237526352776,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,True,True,True
Turley Bros,2540,9890,7350.0,0.7431749241658241,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Turley Bros,47500,95000,47500.0,0.5,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,True
Tusk Machinery Limited,15000,164760,149760.0,0.9089584850691915,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,True,True,True
